Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: DAPI mean	Nucleus: DAPI sum	Nucleus: DAPI std dev	Nucleus: DAPI max	Nucleus: DAPI min	Nucleus: DAPI range	Nucleus: Opal 570 (C2) mean	Nucleus: Opal 570 (C2) sum	Nucleus: Opal 570 (C2) std dev	Nucleus: Opal 570 (C2) max	Nucleus: Opal 570 (C2) min	Nucleus: Opal 570 (C2) range	Nucleus: Opal 690 mean	Nucleus: Opal 690 sum	Nucleus: Opal 690 std dev	Nucleus: Opal 690 max	Nucleus: Opal 690 min	Nucleus: Opal 690 range	Nucleus: Opal 520 mean	Nucleus: Opal 520 sum	Nucleus: Opal 520 std dev	Nucleus: Opal 520 max	Nucleus: Opal 520 min	Nucleus: Opal 520 range	Nucleus: Sample AF (C5) mean	Nucleus: Sample AF (C5) sum	Nucleus: Sample AF (C5) std dev	Nucleus: Sample AF (C5) max	Nucleus: Sample AF (C5) min	Nucleus: Sample AF (C5) range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: DAPI mean	Cell: DAPI std dev	Cell: DAPI max	Cell: DAPI min	Cell: Opal 570 (C2) mean	Cell: Opal 570 (C2) std dev	Cell: Opal 570 (C2) max	Cell: Opal 570 (C2) min	Cell: Opal 690 mean	Cell: Opal 690 std dev	Cell: Opal 690 max	Cell: Opal 690 min	Cell: Opal 520 mean	Cell: Opal 520 std dev	Cell: Opal 520 max	Cell: Opal 520 min	Cell: Sample AF (C5) mean	Cell: Sample AF (C5) std dev	Cell: Sample AF (C5) max	Cell: Sample AF (C5) min	Cytoplasm: DAPI mean	Cytoplasm: DAPI std dev	Cytoplasm: DAPI max	Cytoplasm: DAPI min	Cytoplasm: Opal 570 (C2) mean	Cytoplasm: Opal 570 (C2) std dev	Cytoplasm: Opal 570 (C2) max	Cytoplasm: Opal 570 (C2) min	Cytoplasm: Opal 690 mean	Cytoplasm: Opal 690 std dev	Cytoplasm: Opal 690 max	Cytoplasm: Opal 690 min	Cytoplasm: Opal 520 mean	Cytoplasm: Opal 520 std dev	Cytoplasm: Opal 520 max	Cytoplasm: Opal 520 min	Cytoplasm: Sample AF (C5) mean	Cytoplasm: Sample AF (C5) std dev	Cytoplasm: Sample AF (C5) max	Cytoplasm: Sample AF (C5) min	Nucleus/Cell area ratio
WI_Scan1.qptiff - resolution #1	c214b734-73c5-49cd-bc0d-594a533c8c48	Cell		2 IGM	Annotation	Polygon	1971.2	2196.3	15.75	14.9799	0.882	5.839	3.6023	0.8143	76.7647	5220	13.5593	107	49	58	74.9559	5097	75.7895	255	9	246	191.4412	13018	62.6419	255	62	193	31	2108	2.5568	37	26	11	83.0882	5650	2.4048	89	78	11	39.5	24.5608	0.8229	9.6964	5.2116	0.819	48.0807	30.0971	107	4	48.9814	60.6135	255	3	146.9441	83.0333	255	8	29.5963	5.5265	48	16	80.9317	4.8864	101	71	27.1075	19.7151	87	4	29.9892	36.6483	231	3	114.4086	81.2357	255	8	28.5699	6.7701	48	16	79.3548	5.6002	101	71	0.4072
WI_Scan1.qptiff - resolution #1	69803a44-7873-487f-a107-16fb4b1da086	Cell		2 EGM	Annotation	Polygon	1983.8	2199	24.75	17.6297	1	5.8791	5.2901	0.3199	34.87	3487	7.1232	57	21	36	23.67	2367	20.5333	119	6	113	13.47	1347	4.8606	29	7	22	36.78	3678	4.7174	49	27	22	80.15	8015	1.8661	85	76	9	80	35.3065	0.8065	12.4275	9.894	0.2847	17.358	13.0437	57	4	13.3302	14.9873	119	2	9.9846	4.1073	29	5	35.1358	8.3851	56	17	79.4938	3.3822	90	72	9.5402	4.9994	31	4	8.7143	8.296	53	2	8.4286	2.4631	26	5	34.4018	9.4977	56	17	79.2009	3.8398	90	72	0.2938
WI_Scan1.qptiff - resolution #1	84ba2fad-d99d-4d86-a43b-628b70119153	Cell			Annotation	Polygon	1934.2	2201	47.25	35.9285	0.46	11.0401	7.6021	0.7811	59.0308	11511	17.4787	102	21	81	3.6564	713	1.4991	8	2	6	17.3795	3389	6.7396	49	6	43	28.2974	5518	13.6583	78	17	61	74.5385	14535	4.6929	91	69	22	174.25	56.8603	0.6773	20.0386	14.4543	0.7744	29.457	23.2732	102	4	4.884	2.5839	24	1	14.3181	9.2003	98	4	38.9083	19.9731	81	16	78.3166	6.5443	94	69	17.992	12.7487	61	4	5.3598	2.7549	24	1	13.1312	9.7426	98	4	43.0219	20.5207	81	16	79.7813	6.5771	94	70	0.276
WI_Scan1.qptiff - resolution #1	5e0ef82a-6ab7-427f-b7fa-eb7dcbfd3caa	Cell		2 IGM	Annotation	Polygon	1965.2	2200.5	19.25	16.8384	0.8532	6.3116	4.2852	0.7784	68.8072	5711	17.5676	110	34	76	7.9518	660	4.6115	27	4	23	116.8916	9702	76.6352	255	17	238	29.9639	2487	5.327	46	23	23	80.2771	6663	4.127	95	75	20	57.75	28.7474	0.8781	10.5832	7.7637	0.5408	34.9444	29.844	110	4	6.1197	4.4194	36	2	63.9145	66.1038	255	7	26.9017	5.2224	46	18	77.7393	3.8553	95	71	16.3311	15.2157	66	4	5.1126	3.9792	36	2	34.7947	34.2123	179	7	25.2185	4.3373	41	18	76.3444	2.873	90	71	0.3284
WI_Scan1.qptiff - resolution #1	b2f0a7ca-2b76-4f96-a8b8-9edd5e94f9cf	Cell			Annotation	Polygon	1993.3	2201.1	39.75	22.7424	0.9658	7.79	6.4077	0.4923	61.0556	9891	16.0044	112	35	77	8.537	1383	7.5824	48	3	45	14.2346	2306	5.5611	36	8	28	25.8704	4191	6.5514	45	18	27	76.9506	12466	2.2972	86	73	13	122.75	42.1275	0.8692	15.1536	11.7179	0.6131	27.1613	26.012	112	3	11.1331	13.688	108	1	10.5484	5.963	57	4	32.0242	12.5258	62	13	78.8085	4.3658	91	70	10.7216	7.2105	44	3	12.3922	15.6794	108	1	8.7605	5.2997	57	4	35.009	13.6057	62	13	79.7096	4.8257	91	70	0.3146
WI_Scan1.qptiff - resolution #1	710ae1c5-178f-4470-8f42-e8e99342cd1b	Cell			Annotation	Polygon	1973.9	2205.1	43.5	28.5055	0.6727	10.3938	6.9737	0.7326	50.8851	8854	11.6141	80	24	56	3.6897	642	0.7946	6	2	4	25.3736	4415	20.9997	152	7	145	22.6724	3945	2.5898	30	18	12	75.6954	13171	1.4876	80	73	7	131.5	45.9121	0.7839	17.6399	10.3963	0.8092	25.5273	20.4505	80	4	3.467	1.0299	7	2	15.2448	15.3108	152	5	22.0527	2.8299	35	15	75.1544	1.5524	81	70	13.1681	9.467	49	4	3.3585	1.1119	7	2	10.3081	7.7532	95	5	21.7507	2.8956	35	15	74.8908	1.5165	81	70	0.3244
WI_Scan1.qptiff - resolution #1	17067718-65e6-414d-ac1f-e86b2fdbe901	Cell			Annotation	Polygon	1954.7	2202.5	31	20.2207	0.9528	7.0961	5.5	0.6713	65.224	8153	13.7822	100	34	66	3.128	391	0.6088	6	2	4	29.12	3640	18.6593	124	11	113	20.736	2592	2.3076	26	17	9	74.96	9370	1.5984	81	71	10	101.5	38.0091	0.8829	13.1621	10.9468	0.2831	29.0073	27.4236	100	4	3.6659	2.468	27	2	28.5293	30.3423	235	5	22.0732	3.3029	37	17	74.5463	2.1844	84	70	13.1228	13.0236	73	4	3.9018	2.9029	27	2	28.2702	34.2584	235	5	22.6596	3.5005	37	17	74.3649	2.3766	84	70	0.2922
WI_Scan1.qptiff - resolution #1	c8f8c54d-65c0-4c3a-bda7-a4723d338210	Cell			Annotation	Polygon	1947	2208.9	33.75	23.6561	0.7579	8.3028	6.6246	0.5921	91.6907	12745	27.4316	153	43	110	9.8201	1365	6.5721	39	4	35	56.3957	7839	40.7203	216	13	203	24.0576	3344	3.1249	35	19	16	76.5755	10644	2.4847	88	72	16	104	42.046	0.7393	16.8258	9.5911	0.8251	44.0663	39.3124	153	4	6.8389	5.5086	39	2	47.3436	53.0776	255	5	25.1327	5.3042	63	17	76.6019	3.9687	107	70	20.6749	16.4909	63	4	5.3746	4.1991	37	2	42.8975	57.7426	255	5	25.6608	6.0311	63	17	76.6148	4.5269	107	70	0.3248
WI_Scan1.qptiff - resolution #1	3109502a-742a-4a36-9e2a-d8058f2534b6	Cell			Annotation	Polygon	1937.4	2208.9	19	17.8384	0.7503	6.639	4.2799	0.7504	81	6399	21.5246	137	35	102	26.7215	2111	40.1289	241	4	237	94.8101	7490	68.2638	248	17	231	27.1392	2144	4.3728	39	21	18	78.1139	6171	3.53	88	73	15	71.75	34.0433	0.778	13.4202	7.7254	0.8065	35.5292	33.658	137	3	14.9485	27.7421	241	1	50.8488	58.8177	254	4	24.3608	5.252	39	15	75.7491	3.7539	90	69	18.5849	17.9765	70	3	10.5613	19.7801	174	1	34.467	45.1546	254	4	23.3255	5.1841	38	15	74.8679	3.4479	90	69	0.2569
WI_Scan1.qptiff - resolution #1	52d07696-8747-4cde-bc22-52d6f64bee22	Cell			Annotation	Polygon	1958.3	2212.6	57	33.2998	0.646	11.2849	7.9209	0.6747	91.2672	21174	21.9106	142	27	115	7.9483	1844	9.6957	70	2	68	55.2198	12811	61.7616	255	10	245	22.0086	5106	3.9783	44	17	27	76.6681	17787	3.2403	94	73	21	163.75	50.6564	0.8019	19.3403	12.6576	0.7646	42.4635	40.253	142	3	5.2812	6.9632	70	1	33.6748	48.2575	255	4	21.6565	3.6699	44	14	75.5547	2.808	94	70	15.885	15.3491	80	3	3.8286	4.2261	55	1	21.9413	33.6949	255	4	21.4648	3.4804	41	14	74.9484	2.3318	89	70	0.3438
WI_Scan1.qptiff - resolution #1	5d47b7a9-e2d2-4232-bbb8-7578672e07aa	Cell			Annotation	Polygon	1995.3	2212.4	31.5	20.4879	0.943	7.126	5.3584	0.6735	72.5859	9291	20.0674	144	44	100	7.6406	978	9.6373	72	3	69	15.4688	1980	5.7834	48	7	41	26.8984	3443	4.1994	41	20	21	78.6641	10069	1.9694	85	74	11	89	37.8659	0.78	13.433	8.5	0.7703	40.7423	29.4608	144	3	8.2185	9.3221	72	2	12.958	6.3437	49	4	32.0812	9.7307	68	13	80.5798	4.2224	103	72	22.9432	15.602	70	3	8.5415	9.1467	65	2	11.5546	6.2199	49	4	34.9782	10.7011	68	13	81.6507	4.7397	103	72	0.3428
WI_Scan1.qptiff - resolution #1	6f192e8d-b16f-45f2-9672-a46efda5e260	Cell			Annotation	Polygon	1985.9	2212.4	29.5	22.198	0.7523	7.9973	5.3664	0.7326	72.136	9017	17.8431	114	34	80	8.072	1009	4.9679	31	4	27	32.968	4121	18.5154	82	8	74	28.24	3530	3.9644	39	21	18	79.464	9933	2.0695	85	73	12	121	42.3971	0.8459	15.9977	10.1167	0.7385	32.4857	28.4323	114	3	7.2357	7.1743	72	1	23.1127	19.9271	111	4	28.8484	7.6167	51	13	79.2439	3.3311	90	72	18.832	15.7693	67	3	6.9477	7.7759	72	1	19.719	19.2792	111	4	29.0579	8.5142	51	13	79.168	3.6659	90	72	0.2458
WI_Scan1.qptiff - resolution #1	82f616c9-fb2f-4f6b-98e2-34c52b1ffb14	Cell		2 IGM	Annotation	Polygon	1973.1	2215	52.75	36.9348	0.4859	11.6346	7.2068	0.7984	86.5775	18441	24.4691	169	45	124	20.0563	4272	27.5461	204	3	201	104.6197	22284	93.607	255	13	242	27.4178	5840	6.5228	50	19	31	80.8967	17231	5.2601	98	74	24	146.75	48.1008	0.797	17.2562	11.3061	0.789	48.5473	35.5634	169	4	13.0422	19.9965	204	2	71.7314	77.892	255	6	25.424	5.7025	50	14	78.9763	4.4245	98	72	27.1741	19.2	83	4	9.1003	12.5025	95	2	53.248	60.1634	255	6	24.3034	4.8458	45	14	77.8971	3.4415	94	72	0.3547
WI_Scan1.qptiff - resolution #1	726dd9cc-253a-40be-97e3-5c13334b86ba	Cell			Annotation	Polygon	1939.3	2220.5	63	33.064	0.7242	11.4555	8.4353	0.7036	45.5669	11574	10.6771	86	23	63	2.5433	646	1.0651	9	1	8	15.0472	3822	9.5606	80	5	75	18.7874	4772	5.2939	55	12	43	73.8228	18751	2.0613	83	70	13	194.5	53.7634	0.8456	19.3507	15.0849	0.5272	21.6731	18.5704	86	2	3.2158	3.2387	26	1	11.0179	8.9087	122	4	25.3793	26.0755	221	12	75.8238	10.2122	152	67	10.2004	7.0438	36	2	3.5388	3.8301	26	1	9.0832	7.8858	122	4	28.5444	31.0267	221	12	76.7845	12.2299	152	67	0.3202
WI_Scan1.qptiff - resolution #1	da79b761-1267-48fc-881d-868461eed7e0	Cell			Annotation	Polygon	1926.5	2220.1	33.75	20.8187	0.9785	7.2284	5.848	0.5557	62.4926	8499	13.2671	101	36	65	5.7941	788	2.2115	16	3	13	27.3015	3713	23.2775	129	9	120	42.2206	5742	15.2163	84	24	60	81.1471	11036	5.4454	98	73	25	130.75	44.1717	0.8421	16.6158	10	0.7413	29.8441	25.1394	101	3	5.9924	3.1677	16	1	30.0627	34.7823	255	4	49.0076	25.6148	119	13	83.557	9.5047	117	67	18.459	17.0069	91	3	6.0615	3.439	14	1	31.0256	37.9624	255	4	51.3744	27.9899	119	13	84.3974	10.4352	117	67	0.2511
WI_Scan1.qptiff - resolution #1	7bb5dd2d-b809-4032-8506-b2809141c9ea	Cell			Annotation	Polygon	1985	2224	34.25	22.9877	0.8145	8.7518	4.7966	0.8328	64.8921	9020	17.3801	118	28	90	5.2302	727	5.7349	48	2	46	22.9712	3193	10.7891	60	10	50	28.5827	3973	4.5395	45	20	25	80.1151	11136	2.4049	88	75	13	101	41.5676	0.7345	14.5686	9.8538	0.63	33.422	27.6012	118	6	7.261	8.0051	67	2	28.5146	29.9128	211	7	32.5902	7.8043	59	20	81.8171	3.8932	98	75	17.2804	15.1086	97	6	8.3026	8.7777	67	2	31.3579	35.665	211	7	34.6458	8.32	59	21	82.69	4.2128	98	75	0.3282
WI_Scan1.qptiff - resolution #1	e0dbb22e-2bad-4236-a1cb-07d48b1bd208	Cell		2 IGM	Annotation	Polygon	1967.6	2225.8	55.75	28.852	0.8416	9.6509	8.252	0.5916	87.8386	19588	26.1105	166	45	121	30.6816	6842	31.4035	143	3	140	185.0538	41267	86.3635	255	18	237	38.7578	8643	14.0979	83	22	61	90.9821	20289	12.0786	126	75	51	117.5	44.6049	0.7421	16.3794	11.3901	0.7528	53.6004	39.1883	166	4	18.7505	25.0885	143	2	114.7209	98.4753	255	8	30.5666	13.1259	83	14	84.0444	10.9118	126	72	23.06	17.8028	81	4	8.108	8.5259	54	2	51.984	57.8824	255	8	23.26	5.9745	54	14	77.856	3.7517	99	72	0.4697
WI_Scan1.qptiff - resolution #1	06924db2-b494-495d-a52a-af22d9316f28	Cell			Annotation	Polygon	1976.1	2224.2	17.75	17.8491	0.7001	6.8737	4.3921	0.6705	54.2338	4176	12.5015	86	30	56	3.5974	277	1.0293	7	2	5	27.1558	2091	26.0046	139	8	131	22.0519	1698	1.5551	26	19	7	77.2208	5946	1.5185	83	74	9	63.25	30.902	0.8323	11.1252	8.4203	0.6434	32.716	18.4876	86	7	3.249	0.8387	7	2	18.4241	20.457	139	7	22.0272	2.0222	28	18	77.0233	1.5128	83	73	23.5111	11.7509	73	7	3.1	0.6939	5	2	14.6889	16.2654	114	7	22.0167	2.1957	28	18	76.9389	1.5066	82	73	0.2884
WI_Scan1.qptiff - resolution #1	e76e8f4e-e816-4058-a206-d358c13b902c	Cell		2 IGM	Annotation	Polygon	1957.6	2223.9	33.5	24.2836	0.7139	8.9574	5.0018	0.8742	89.4148	12071	31.8732	185	44	141	17.0593	2303	9.2185	61	6	55	209.9407	28342	56.3198	255	69	186	34.6444	4677	5.6031	51	21	30	86.9111	11733	4.3167	99	77	22	88.5	36.2484	0.8464	12.7595	10.1411	0.6	47.2061	40.3619	185	3	11.0891	9.338	67	1	111.9137	94.8957	255	5	27.702	7.8753	51	13	81	6.0348	99	70	21.7679	16.6227	69	3	7.4911	7.3716	67	1	52.8348	56.8112	255	5	23.5179	5.8255	41	13	77.4375	3.6563	87	70	0.3617
WI_Scan1.qptiff - resolution #1	16907372-a2d3-49f8-a99d-9ad55e8cf647	Cell			Annotation	Polygon	1994.5	2226.9	40.25	22.4679	1	7.6051	6.8354	0.3792	39.6748	6467	8.9165	77	24	53	7.3558	1199	6.7529	53	2	51	17.5092	2854	10.6946	78	7	71	19.454	3171	3.1976	31	15	16	77.4663	12627	1.7718	83	74	9	129.5	44.0984	0.8368	15.9908	10	0.7826	20.3595	16.3591	77	3	7.478	8.049	76	1	12.7361	10.1197	88	3	26.283	10.1137	57	13	79.8738	3.9812	95	73	11.6139	10.3519	60	3	7.5333	8.5799	76	1	10.575	9.0701	88	3	29.375	10.6468	57	13	80.9639	4.2198	95	73	0.3002
WI_Scan1.qptiff - resolution #1	a93f456a-7e4f-40b1-852c-cc299db15fd6	Cell		2 EGM	Annotation	Polygon	1948.3	2226	22.5	16.8894	0.9912	5.5211	5.1797	0.2502	89.1277	8378	19.0321	125	48	77	93.4681	8786	61.892	237	15	222	138.6064	13029	52.838	255	61	194	33.0957	3111	3.7101	41	26	15	84.8191	7973	2.9981	93	79	14	80.5	36.023	0.7796	13.8792	9.3976	0.6922	35.3037	37.1555	125	3	41.9172	52.4247	237	2	75.7485	70.8714	255	5	31.4172	12.949	113	16	81.8834	6.9263	119	72	13.4957	11.8303	55	3	21.0302	28.372	191	2	50.2802	60.6911	255	5	30.7371	15.1247	113	16	80.694	7.6778	119	72	0.2714
WI_Scan1.qptiff - resolution #1	14c266d8-31d4-4e6b-bd08-60515b211a0a	Cell			Annotation	Polygon	1931.7	2232.4	32.5	20.3791	0.9834	7.0196	5.6569	0.562	61.0076	7992	13.7972	105	31	74	7.0153	919	3.3627	31	3	28	26.855	3518	11.3545	74	11	63	53.0229	6946	17.8112	106	27	79	86.2214	11295	6.9374	114	76	38	170.75	47.6502	0.945	16.1455	13.6707	0.4246	20.2307	21.4954	105	3	6.6015	2.9265	31	1	17.2058	13.6204	147	4	57.2672	22.8787	106	14	86.9358	8.0868	114	70	10.5884	6.3028	44	3	6.5036	2.8081	12	1	14.9242	13.1104	147	4	58.2708	23.8238	99	14	87.1047	8.3322	106	70	0.1833
WI_Scan1.qptiff - resolution #1	5a282438-fe99-491f-aa72-80f40cb1cb45	Cell			Annotation	Polygon	1950.5	2234.8	29.75	20.1833	0.9177	7.2073	5.6966	0.6024	61.3064	7602	15.3486	108	30	78	3.871	480	1.7248	12	2	10	15.4839	1920	6.228	43	9	34	19.9516	2474	2.1896	25	16	9	75.8548	9406	1.0569	79	74	5	110	40.6017	0.8385	14.7446	10.6647	0.6848	29.5465	23.9301	108	3	3.8912	3.6732	48	1	11.2404	7.0952	50	4	20.8095	3.0391	32	14	76.0839	1.7346	86	72	17.123	12.4504	64	3	3.8991	4.1987	48	1	9.5804	6.7207	50	4	21.1451	3.2547	32	14	76.1735	1.9303	86	72	0.2673
WI_Scan1.qptiff - resolution #1	c391be66-fde6-4fc2-b76f-cfb2bc82b1df	Cell			Annotation	Polygon	1960.8	2236.8	56.25	31.0539	0.733	10.7366	8.4167	0.4999	54.1	12443	12.5243	106	22	84	3.1478	724	0.9227	9	2	7	13.4087	3084	5.0342	38	7	31	21.4522	4934	2.4486	30	18	12	76.9261	17693	1.4832	82	74	8	151	51.8677	0.7053	19.4385	12.477	0.7911	31.9294	21.0119	106	4	3.0936	0.8168	9	1	10.9261	4.4028	38	6	22.8982	4.2457	41	15	77.4466	2.0174	84	73	18.4749	11.5985	54	4	3.0607	0.7447	6	1	9.4195	3.1305	27	6	23.7757	4.8288	41	15	77.7625	2.2246	84	73	0.3735
WI_Scan1.qptiff - resolution #1	691bd7f4-9c5e-40e7-96b7-9f3f1e87495c	Cell			Annotation	Polygon	1980.6	2236	80.75	43.4231	0.5382	15.3021	8.2005	0.8581	74.0155	23833	20.1319	143	23	120	4.5404	1462	2.9534	39	2	37	62.2888	20057	62.5195	255	10	245	26.3043	8470	4.837	45	18	27	81.3323	26189	3.1194	93	76	17	227.5	59.4432	0.8091	22.9934	13.393	0.8383	37.8297	31.3152	143	3	5.9618	5.7657	75	1	38.3111	49.3443	255	6	32.6528	12.2309	66	15	82.8155	4.9025	96	74	18.2138	14.0463	66	3	6.7323	6.6993	75	1	25.3131	34.055	250	6	36.0943	13.5799	66	15	83.6195	5.4751	96	74	0.3453
WI_Scan1.qptiff - resolution #1	a86c40dd-d667-4ed4-99b5-3890389bb623	Cell			Annotation	Polygon	1968.2	2242.2	12	13.9951	0.7699	5.1576	3.4204	0.7766	49.1698	2606	14.215	84	24	60	7.0377	373	1.4137	13	5	8	55.1509	2923	30.3286	134	25	109	49.8868	2644	4.8185	59	42	17	88.2642	4678	2.4428	93	83	10	45.5	26.4933	0.8146	9.084	6.4304	0.6189	25.5815	18.9755	84	6	7.3261	2.9369	30	3	48.2772	38.2923	183	9	48.9185	10.2786	71	28	87.7391	4.1208	96	79	16.0382	10.3644	57	6	7.4427	3.3608	30	3	45.4962	40.8548	183	9	48.5267	11.7855	71	28	87.5267	4.6216	96	79	0.2664
WI_Scan1.qptiff - resolution #1	a604a843-689e-4222-a8f1-6904c29aa08e	Cell			Annotation	Polygon	1980.7	2247.5	33.25	20.8759	0.9588	7.5006	5.6569	0.6472	48.4963	6644	12.2054	76	22	54	5.1095	700	1.1225	8	3	5	12.5401	1718	5.5797	50	7	43	43.1825	5916	9.9515	71	28	43	86.0657	11791	3.3764	96	80	16	97.75	38.186	0.8424	13.2579	10.7047	0.56	26.0785	20.4541	76	4	6.1342	1.5673	9	3	13.6709	7.9923	73	5	54.3443	13.8574	81	28	89.5949	4.4205	98	80	14.1744	12.3451	70	4	6.6783	1.4975	9	3	14.2713	8.9671	73	5	60.2713	11.8451	81	30	91.469	3.7094	98	81	0.3338
WI_Scan1.qptiff - resolution #1	d245158e-1981-47d5-84ab-a45e193ab737	Cell			Annotation	Polygon	1989.5	2246.8	30.75	20.1881	0.9481	7.0781	5.6698	0.5966	51.7422	6623	10.6595	87	25	62	7	896	4.2722	45	3	42	19.9297	2551	9.511	85	10	75	45.0703	5769	11.352	71	28	43	87.3047	11175	4.0887	99	81	18	98.25	41.4771	0.7177	16.4215	7.4152	0.8815	24.8593	20.2751	87	4	9.7387	10.3202	74	3	16.2462	11.0376	87	5	51.0528	14.3585	85	23	89.3844	4.9912	103	79	12.1148	6.792	37	4	11.037	11.9711	74	4	14.5	11.2949	87	5	53.8889	14.7757	85	23	90.3704	5.0833	103	79	0.307
WI_Scan1.qptiff - resolution #1	ffe16f90-aced-426c-b6d3-1e379722681d	Cell			Annotation	Polygon	1960.5	2249.3	35	24.5334	0.7307	8.6551	5.6212	0.8313	56	8120	14.7691	91	31	60	6.2069	900	1.2522	13	4	9	20.5793	2984	18.442	133	7	126	47.9172	6948	6.2777	62	27	35	86.5034	12543	2.5715	93	79	14	129.5	42.9372	0.8827	14.6537	11.7358	0.5533	27.737	21.7422	91	4	5.4299	1.8645	15	2	22.9079	29.0788	206	6	44.8964	14.0952	74	18	85.5892	4.7166	97	74	16.8378	11.9903	56	4	5.1303	1.9736	15	2	23.8059	32.2339	206	6	43.7314	15.9835	74	18	85.2367	5.2784	97	74	0.2716
WI_Scan1.qptiff - resolution #1	d7b2c7bc-216d-439a-9c75-804825e1b6c8	Cell			Annotation	Polygon	1996.1	2248	21.25	17.9564	0.8282	6.8592	4.0423	0.7903	45.5111	4096	9.8964	71	28	43	22.4	2016	23.2538	134	5	129	36.5111	3286	41.7371	209	9	200	35.5667	3201	4.7429	49	25	24	85.3	7677	2.5104	92	78	14	84.75	39.6699	0.6767	15.6677	6.4596	0.926	20.6988	17.3296	71	2	15.693	18.4681	134	1	17.1871	25.2741	209	4	40.9415	20.0759	100	12	86.576	7.1004	108	74	11.8373	8.5839	45	2	13.2976	15.8032	119	1	10.2857	8.2726	82	4	42.8611	22.9243	100	12	87.0317	8.0911	108	74	0.2503
WI_Scan1.qptiff - resolution #1	8caaa7f7-ef73-40d4-ba6c-46e424e0a113	Cell			Annotation	Polygon	1971.3	2250.9	29.5	21.1728	0.8269	7.0674	5.3659	0.7009	54.5294	6489	10.2988	84	31	53	4.0168	478	1.5944	12	2	10	20.8908	2486	10.6148	66	10	56	30.0588	3577	8.5691	47	16	31	81.3529	9681	2.9186	88	76	12	115.25	41.2255	0.8522	15.5762	10.5276	0.6499	30.1398	20.3413	84	8	5.1441	2.1271	12	2	19.2237	13.5488	109	8	42.3699	19.9711	92	16	85.4688	6.2526	102	76	21.7514	15.6352	83	8	5.5318	2.1509	10	2	18.6503	14.3897	109	8	46.604	21.0011	92	16	86.8844	6.4663	102	76	0.2478
WI_Scan1.qptiff - resolution #1	695f2029-cc1c-4e20-9229-94e01aac07c3	Cell			Annotation	Polygon	1933.1	2251.6	34.5	21.0989	0.9739	7.548	5.9143	0.6013	43.0355	6068	8.3507	69	24	45	5.4894	774	1.3181	9	3	6	13.2695	1871	6.8169	48	7	41	50.9929	7190	10.7527	79	35	44	85.6879	12082	3.9481	97	79	18	154.25	46.8524	0.883	16.327	11.5	0.6335	18.168	14.5642	69	4	7.3538	2.2539	23	3	14.2116	11.1765	146	6	68.5767	18.9776	110	33	92.1034	6.593	107	79	10.8326	4.1996	45	4	7.9038	2.1774	23	3	14.4895	12.1598	146	6	73.7636	17.7291	110	33	93.9958	5.999	107	80	0.2175
WI_Scan1.qptiff - resolution #1	b53dad86-cbda-4650-8cce-45f3d8d72e35	Cell			Annotation	Polygon	5071.1	683.65	24.25	18.9073	0.8524	6.7913	4.8419	0.6524	63.66	6366	13.5648	100	37	63	13.96	1396	7.7771	64	7	57	17.21	1721	12.1832	53	7	46	71.4	7140	15.2528	109	46	63	92.69	9269	4.5852	103	85	18	83.75	36.3252	0.7976	13.2575	8.3333	0.8181	32.5853	23.509	100	7	15.1971	6.8174	64	7	14.5559	9.7853	53	6	104.0941	36.517	199	46	101.7647	9.9609	129	85	19.6375	11.6327	63	7	15.7125	6.3216	52	8	13.45	8.3759	50	6	117.7167	34.0804	199	48	105.5458	9.122	129	85	0.2786
WI_Scan1.qptiff - resolution #1	166611a3-4d8c-482e-a6b4-cc5980313356	Cell			Annotation	Polygon	5138.7	686.41	29.5	23.6815	0.661	9.851	4.1473	0.9151	55.5289	6719	15.0123	84	27	57	5.686	688	2.4084	14	2	12	24.8017	3001	26.4571	155	5	150	48.9504	5923	22.4243	136	25	111	83.5207	10106	6.9439	108	75	33	121.5	44.6566	0.7656	16.7377	10.229	0.7451	23.9573	20.6644	84	4	10.6402	5.0668	20	2	20.3455	20.0774	155	5	107.2012	56.6818	219	25	98.6362	15.4235	128	75	13.6604	7.8288	47	4	12.2561	4.6414	20	3	18.8922	17.3002	132	5	126.1995	51.2724	219	29	103.566	14.1758	128	77	0.2369
WI_Scan1.qptiff - resolution #1	b1c4fd10-ab40-4e28-80e2-6949a6747066	Cell			Annotation	Polygon	5150.3	685	31.5	20.2731	0.9631	7.0057	5.776	0.5287	56.0615	7288	8.5442	72	30	42	7.5385	980	2.6212	15	3	12	19.4308	2526	11.9974	73	8	65	72.2231	9389	32.3043	167	33	134	89.7	11661	9.1471	117	76	41	127.25	43.5846	0.8418	15.5062	10.5	0.6289	23.9902	20.0191	72	6	12.5801	4.2585	21	3	22.4023	17.5021	130	6	127.8906	46.7406	203	33	104.7969	12.6704	126	76	13.0759	6.5116	51	6	14.2958	3.2205	21	8	23.4136	18.9227	130	6	146.8351	34.0526	203	74	109.9346	9.0969	126	90	0.2396
