Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: DAPI mean	Nucleus: DAPI sum	Nucleus: DAPI std dev	Nucleus: DAPI max	Nucleus: DAPI min	Nucleus: DAPI range	Nucleus: Opal 570 (C2) mean	Nucleus: Opal 570 (C2) sum	Nucleus: Opal 570 (C2) std dev	Nucleus: Opal 570 (C2) max	Nucleus: Opal 570 (C2) min	Nucleus: Opal 570 (C2) range	Nucleus: Opal 690 mean	Nucleus: Opal 690 sum	Nucleus: Opal 690 std dev	Nucleus: Opal 690 max	Nucleus: Opal 690 min	Nucleus: Opal 690 range	Nucleus: Opal 520 mean	Nucleus: Opal 520 sum	Nucleus: Opal 520 std dev	Nucleus: Opal 520 max	Nucleus: Opal 520 min	Nucleus: Opal 520 range	Nucleus: Sample AF (C5) mean	Nucleus: Sample AF (C5) sum	Nucleus: Sample AF (C5) std dev	Nucleus: Sample AF (C5) max	Nucleus: Sample AF (C5) min	Nucleus: Sample AF (C5) range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: DAPI mean	Cell: DAPI std dev	Cell: DAPI max	Cell: DAPI min	Cell: Opal 570 (C2) mean	Cell: Opal 570 (C2) std dev	Cell: Opal 570 (C2) max	Cell: Opal 570 (C2) min	Cell: Opal 690 mean	Cell: Opal 690 std dev	Cell: Opal 690 max	Cell: Opal 690 min	Cell: Opal 520 mean	Cell: Opal 520 std dev	Cell: Opal 520 max	Cell: Opal 520 min	Cell: Sample AF (C5) mean	Cell: Sample AF (C5) std dev	Cell: Sample AF (C5) max	Cell: Sample AF (C5) min	Cytoplasm: DAPI mean	Cytoplasm: DAPI std dev	Cytoplasm: DAPI max	Cytoplasm: DAPI min	Cytoplasm: Opal 570 (C2) mean	Cytoplasm: Opal 570 (C2) std dev	Cytoplasm: Opal 570 (C2) max	Cytoplasm: Opal 570 (C2) min	Cytoplasm: Opal 690 mean	Cytoplasm: Opal 690 std dev	Cytoplasm: Opal 690 max	Cytoplasm: Opal 690 min	Cytoplasm: Opal 520 mean	Cytoplasm: Opal 520 std dev	Cytoplasm: Opal 520 max	Cytoplasm: Opal 520 min	Cytoplasm: Sample AF (C5) mean	Cytoplasm: Sample AF (C5) std dev	Cytoplasm: Sample AF (C5) max	Cytoplasm: Sample AF (C5) min	Nucleus/Cell area ratio
WK_Scan1.qptiff - resolution #1	dd1d77d6-a371-4ed6-80eb-1aa5fbc10d3b	Cell			Annotation	Polygon	8620.6	2563.2	13.5	16.2126	0.6454	6.5981	3	0.9026	48.2	2892	10.5923	67	26	41	6	360	2.0585	11	3	8	13.7167	823	10.2347	62	7	55	51.9833	3119	19.5088	92	25	67	76.1	4566	7.4212	93	65	28	85.5	37.5483	0.7621	14.852	7.5	0.825	19.4157	15.2923	67	6	8.0756	2.4364	15	3	11.8779	8.2038	62	4	73.8663	23.0551	138	25	83.6773	8.3056	106	65	13.3345	6.8753	33	6	8.5141	2.2814	15	4	11.4894	7.6724	42	4	78.4894	21.0217	138	42	85.2782	7.5751	106	71	0.1566
WK_Scan1.qptiff - resolution #1	d020f46d-6c10-4a39-a6e7-16e3ffa52650	Cell			Annotation	Polygon	1410.9	9494.9	19.25	17.3391	0.8046	6.3439	4.2572	0.7551	78.6667	6372	13.4926	126	51	75	9.7531	790	3.3411	17	5	12	41.7284	3380	23.6902	152	14	138	89.358	7238	39.8577	198	48	150	94.3086	7639	13.4086	131	80	51	51	30.3159	0.6973	12.3093	6.4402	0.8095	50.4369	27.4029	126	12	14.7427	5.7583	26	5	26.0291	20.7651	152	8	152.9709	67.863	255	48	115.5971	22.9841	162	80	32.144	16.3123	73	12	17.976	4.5622	26	5	15.856	9.2437	78	8	194.192	47.2503	255	51	129.392	16.4159	162	80	0.3764
WK_Scan1.qptiff - resolution #1	83e11afd-01e6-4d54-8f0d-0654774e1b45	Cell			Annotation	Polygon	1449.7	9496.4	29.5	20.0362	0.9234	7.4566	5	0.714	62.7154	7714	12.7694	104	35	69	8.2846	1019	3.0069	16	4	12	11.6504	1433	3.0782	19	7	12	81.7642	10057	32.0663	166	43	123	100.9431	12416	12.9078	134	85	49	126.5	44.6272	0.7982	16.8622	8.5	0.8525	25.2259	22.7067	104	4	12.8782	4.5844	22	4	9.888	2.4109	19	5	130.8684	45.8444	210	43	118.5069	16.9349	149	85	13.2798	6.0452	54	4	14.342	3.997	22	5	9.3264	1.8325	17	5	146.5155	37.8354	210	58	124.1036	13.9877	149	89	0.2321
WK_Scan1.qptiff - resolution #1	edfddb8a-d095-49d7-b3e6-03fb58616297	Cell			Annotation	Polygon	1401.9	9498.5	23.5	17.9526	0.9163	6.5458	4.8028	0.6292	55.6771	5345	14.6284	113	30	83	14.0729	1351	3.1397	21	8	13	23.0521	2213	13.2271	72	9	63	155.5521	14933	36.9052	237	93	144	117.7188	11301	12.8757	147	96	51	109.25	38.1282	0.9444	12.6737	11.1183	0.4338	24.7098	19.4104	113	4	16.1179	5.2066	45	2	13.3537	8.8901	72	4	170.5193	54.1545	255	28	123.2653	18.6998	154	74	16.0928	8.9846	53	4	16.687	5.519	45	2	10.6551	4.3842	44	4	174.6841	57.403	255	28	124.8087	19.7613	154	74	0.2082
WK_Scan1.qptiff - resolution #1	f0d7d2d4-15a9-4433-8e27-36a939669884	Cell			Annotation	Polygon	1415.6	9502.8	54.75	41.0003	0.4093	13.5467	8.5485	0.8007	58.9644	13267	19.5027	133	28	105	2.9956	674	1.2624	11	1	10	13.2667	2985	6.6922	45	6	39	29.1378	6556	11.4897	107	19	88	72.4	16290	4.1576	97	67	30	153	52.9835	0.6849	17.1794	14.5091	0.3723	38.7735	22.4359	133	3	5.9838	5.565	24	1	11.6392	6.8034	63	4	61.6214	60.2897	252	18	83.4579	20.65	149	67	27.2137	14.387	107	3	7.6947	6.3067	24	1	10.7074	6.6986	63	4	80.2188	68.508	252	18	89.7888	23.4721	149	67	0.3593
WK_Scan1.qptiff - resolution #1	2a78ae0d-4b10-45a4-94c1-1281c34e0f0b	Cell			Annotation	Polygon	1364.4	9500.2	25.5	18.7106	0.9153	6.2208	5.5967	0.3607	47.0943	4992	9.432	82	27	55	13.0566	1384	2.9369	20	8	12	14.5849	1546	3.9276	28	10	18	138.4245	14673	32.0915	211	85	126	117.3208	12436	11.6419	146	99	47	136.25	44.1526	0.8783	16.1949	11.5771	0.6869	21.1971	15.764	82	4	14.9288	4.3992	25	6	11.0365	4.5722	55	5	160.854	46.4491	255	71	124.3686	16.8766	162	91	14.9864	9.3375	59	4	15.3778	4.5724	25	6	10.1855	4.3018	55	5	166.233	47.7595	255	71	126.0588	17.4987	162	91	0.1823
WK_Scan1.qptiff - resolution #1	f1fa40c6-87bc-4259-9025-cbcf3fc1f3a3	Cell			Annotation	Polygon	1426.1	9501.4	30.25	26.0842	0.5587	9.7385	5.4276	0.8543	49.1732	6245	14.047	108	27	81	3.2126	408	1.1726	8	1	7	8.6378	1097	1.798	15	5	10	27.6693	3514	7.1526	52	18	34	70.7323	8983	2.7298	80	67	13	131.25	43.8509	0.8577	15.6894	10.7271	0.7345	22.5712	19.7526	108	2	7.0019	5.9162	21	1	7.9431	2.5365	23	3	73.0152	64.7106	226	18	85.8216	22.0592	137	66	14.125	12.461	68	2	8.205	6.2998	21	2	7.7225	2.6942	23	3	87.4125	68.1312	226	19	90.6125	23.3164	137	66	0.2344
WK_Scan1.qptiff - resolution #1	ecac560a-75ff-4598-a6c5-1d04bc962741	Cell			Annotation	Polygon	1452.9	9506.8	51.75	29.6664	0.7389	11.2228	6.8089	0.8021	63.6154	13232	14.6501	117	30	87	9.9375	2067	3.7624	27	5	22	58.1635	12098	53.3598	251	10	241	62.3462	12968	21.3843	152	40	112	94.8029	19719	7.7356	125	85	40	183.75	53.1308	0.818	19.6521	13.925	0.7335	31.427	23.9763	117	6	10.7514	4.1965	27	5	34.9351	45.5743	253	5	94.8351	44.3146	219	40	106.2054	16.271	153	85	18.8421	12.3228	79	6	11.0695	4.3162	22	5	25.8534	38.5574	253	5	107.5376	44.4931	219	47	110.6635	16.5614	153	86	0.2725
WK_Scan1.qptiff - resolution #1	7366c3b0-a7ff-4d8a-800c-c9c6cba6e693	Cell			Annotation	Polygon	1362.6	9508.8	26.5	22.5228	0.6565	7.6362	4.8816	0.771	67.4248	7619	18.3881	135	39	96	8.6283	975	4.188	25	4	21	15.1327	1710	7.0629	36	6	30	86.3805	9761	41.9262	248	39	209	100.0973	11311	16.1511	164	80	84	76	36.5886	0.7134	13.0605	8.8535	0.7741	40.1082	25.5072	135	10	19.282	12.2959	46	4	15.4328	6.2893	69	6	162.0787	82.2682	255	39	140.9475	48.4839	244	80	24.0312	11.661	57	10	25.5521	11.1213	46	5	15.6094	5.7984	69	8	206.6302	66.0006	255	50	164.9896	44.9459	244	85	0.3591
WK_Scan1.qptiff - resolution #1	9dbd120f-99dc-473b-9d24-795fd2d5665f	Cell			Annotation	Polygon	1380.6	9507.4	40.5	23.0778	0.9556	8.0308	6.7392	0.5359	53.253	8840	9.9103	89	30	59	9.0964	1510	3.8913	20	4	16	14.4337	2396	5.2436	40	7	33	87.2108	14477	42.9668	208	39	169	97.1446	16126	15.2591	141	78	63	170.75	48.1924	0.9239	16.9329	13	0.5219	23.9883	18.7953	89	4	14.6496	6.3294	46	4	11.2949	4.5119	40	5	147.3124	58.2742	255	39	119.1299	25.6804	254	78	14.6281	8.5412	74	4	16.4258	5.9188	46	5	10.2909	3.7357	40	5	166.5356	48.6648	255	53	126.1618	24.3354	254	83	0.2344
WK_Scan1.qptiff - resolution #1	93a07d2b-97ae-49bf-9687-9f52c5053a92	Cell			Annotation	Polygon	1404.5	9509.6	25	23.9972	0.5455	9.951	4.0976	0.9415	98.6214	10158	34.5498	176	37	139	4.3107	444	1.3506	8	2	6	16.4175	1691	10.6886	75	7	68	39.9806	4118	12.8719	83	23	60	77.7573	8009	4.0956	91	72	19	123.75	42.6732	0.854	14.6385	12.0208	0.4149	35.44	38.6273	176	2	3.44	1.1371	8	1	10.222	7.2342	75	4	34.424	10.2652	83	20	75.654	3.6432	94	68	19.0479	16.2793	74	2	3.2141	0.9545	7	1	8.6146	4.8933	52	4	32.9824	8.9438	66	20	75.1083	3.3099	94	68	0.2011
WK_Scan1.qptiff - resolution #1	225b0ec5-a507-4eae-bec2-8ed9dc5d39a1	Cell			Annotation	Polygon	1394.3	9511.7	35.25	31.9557	0.4338	8.6886	7.085	0.4193	59.7448	8663	21.5551	157	30	127	3.1793	461	1.2892	7	1	6	8.4966	1232	5.1277	53	5	48	31.7379	4602	12.6376	73	19	54	76.4621	11087	4.8074	92	70	22	161	51.5846	0.7603	18.1874	13.1366	0.768	27.4938	25.7606	157	2	6.92	6.6146	22	1	8.3985	3.8544	53	4	74.3138	72.7797	235	17	90.7508	25.0953	145	69	18.2337	18.3471	136	2	7.9941	7.1193	22	1	8.3703	3.408	38	4	86.5386	78.1275	235	17	94.8535	26.9954	145	69	0.2158
WK_Scan1.qptiff - resolution #1	caf9930d-3ba9-4828-b174-42cbc677d972	Cell			Annotation	Polygon	1418.8	9512.4	10.25	12.748	0.7926	5.3346	2.4115	0.8909	97.3488	4186	27.6792	142	42	100	5.2326	225	1.1513	9	4	5	19.3023	830	4.8183	28	12	16	52.3023	2249	11.0981	84	38	46	80.5349	3463	4.4043	95	76	19	42.25	25.2176	0.8349	8.9475	6.8144	0.6718	41.9659	37.3744	142	3	4.0057	1.3071	9	2	11.0114	5.6911	28	5	39.0341	11.4667	84	24	75.8068	4.3421	95	69	24.0602	16.9078	59	3	3.609	1.0929	8	2	8.3308	2.4331	15	5	34.7444	7.6966	58	24	74.2782	3.031	82	69	0.2253
WK_Scan1.qptiff - resolution #1	313e0ff2-f96e-4933-a331-46ee3eee66c2	Cell		14 EGM	Annotation	Polygon	1433	9512.4	15	17.7058	0.6013	7.064	3.2138	0.9179	53.4308	3473	15.7003	86	26	60	12.9692	843	15.3856	123	6	117	163.2	10608	73.4858	254	24	230	60.4769	3931	9.3326	84	47	37	84.5385	5495	5.142	98	77	21	90.25	36.85	0.8352	12.9966	9.2106	0.7494	18.4356	20.4177	86	2	8.863	10.6577	123	1	64.5096	80.4825	254	3	43.5534	17.9592	91	15	76.6137	7.7454	98	65	10.8533	11.4383	58	2	7.9733	9.1187	72	1	43.1267	64.4483	254	3	39.8867	17.2701	91	15	74.8967	7.1247	98	65	0.1656
WK_Scan1.qptiff - resolution #1	224304ce-f4c1-48b7-a40e-bcaf182bc64e	Cell			Annotation	Polygon	1425.5	9513.2	12.25	13.6437	0.827	4.7558	3.7994	0.6045	77.6863	3962	17.5573	128	52	76	6.549	334	7.6061	45	2	43	41.0784	2095	46.3948	228	12	216	33.9412	1731	10.4238	65	22	43	73.5098	3749	4.0317	84	68	16	32.75	21.574	0.8842	7.5894	5.9503	0.5274	58.5704	21.1419	128	19	6.8296	7.2817	45	2	45.7556	59.1909	252	8	38.9704	13.5943	72	20	75.2148	4.9466	88	68	46.9643	13.2314	89	19	7	7.1186	43	2	48.5952	65.8641	252	8	42.0238	14.4197	72	20	76.25	5.1808	88	68	0.3667
WK_Scan1.qptiff - resolution #1	e9b1eaa9-4e6a-4793-82ee-43cae91071dc	Cell			Annotation	Polygon	1462.5	9514.9	34.75	23.1443	0.8152	7.9254	6.2937	0.5001	49.9931	7199	9.9323	80	29	51	9.3194	1342	3.1393	18	4	14	13.9097	2003	3.9382	33	9	24	89.0556	12824	29.6749	171	50	121	103.75	14940	10.716	134	89	45	136.5	43.9303	0.8888	15.0606	12.0803	0.501	31.0469	18.4657	105	4	8.7022	5.1544	48	2	12.565	6.1627	59	6	77.731	38.1468	173	22	100.2112	13.8404	136	78	24.3927	15.993	105	4	8.4854	5.6828	48	2	12.0927	6.7132	59	6	73.7537	39.9828	173	22	98.9683	14.5908	136	78	0.2517
WK_Scan1.qptiff - resolution #1	fbc742c4-26ad-47c5-9e1e-5fc704a0192d	Cell			Annotation	Polygon	1446.6	9516.5	23.75	20.1029	0.7385	7.9339	3.6957	0.9002	46.0825	4470	18.2218	137	21	116	4.1546	403	1.4386	8	2	6	18.1237	1758	10.6607	73	7	66	38.5361	3738	11.9173	75	22	53	83.5155	8101	4.3687	97	77	20	91.25	38.6875	0.7661	15.2774	8.8653	0.7972	21.4511	19.1784	137	3	4.2473	2.0314	14	1	11.1576	7.4268	73	4	41.144	18.0468	133	20	84.6277	6.5398	106	76	12.6347	9.269	41	3	4.2804	2.2066	14	1	8.6642	3.3001	22	4	42.0775	19.72	133	20	85.0258	7.1235	106	76	0.252
WK_Scan1.qptiff - resolution #1	d5917d8c-8755-4f12-a22c-ebabc43d52d6	Cell			Annotation	Polygon	1362.4	9518.8	29	19.8715	0.9229	7.2787	5.2368	0.6721	59.9916	7139	13.5999	98	33	65	10.2101	1215	2.816	20	6	14	20.2941	2415	11.5849	76	9	67	97.8487	11644	32.6197	211	53	158	103.5462	12322	11.7522	143	86	57	120	41.0815	0.8935	15.4456	10.5	0.6472	25.735	22.239	98	5	15.207	5.011	45	6	12.9689	7.893	76	6	157.3954	52.1117	254	53	124.824	18.5215	172	86	14.5357	9.2793	68	5	16.8407	4.4613	45	8	10.5742	3.9692	44	6	176.8626	41.4436	254	78	131.7802	14.6173	172	97	0.2395
WK_Scan1.qptiff - resolution #1	c19b4bc0-58a1-40f6-8b54-fdd5a4c4b0c4	Cell			Annotation	Polygon	1378.9	9518.2	27.25	19.961	0.8594	7.3282	4.8508	0.7999	60.0182	6602	19.059	134	37	97	32.9545	3625	25.7174	143	8	135	95.0091	10451	42.3841	232	28	204	101.2727	11140	82.4026	255	32	223	112.7818	12406	43.4189	243	79	164	102.75	41.3708	0.7544	15.3214	10.7719	0.6614	34.5472	21.7913	134	5	27.9056	26.1943	232	3	56.9104	55.4276	251	6	124.9903	79.6383	255	32	123.6755	48.5082	255	79	25.3003	13.9507	87	5	26.0726	26.1666	232	3	43.0792	53.1247	251	6	133.6007	76.9566	255	35	127.6304	49.7069	255	79	0.2618
WK_Scan1.qptiff - resolution #1	b9844857-0b1a-43dd-bf44-ef9be26dbd87	Cell			Annotation	Polygon	1412	9519	31.25	25.7456	0.5925	8.6835	6.4175	0.7506	67.4154	8764	18.7065	125	34	91	5.3077	690	3.0623	17	2	15	89.5308	11639	86.1213	251	11	240	45.4308	5906	21.727	131	26	105	80.9	10517	10.9826	123	71	52	143.25	45.6733	0.8629	15.8317	13.4201	0.4304	25.1972	26.7992	125	3	4.6903	5.0401	78	2	42.7958	63.4198	251	5	38.4533	15.3072	131	20	76.9204	7.0799	123	68	12.9464	12.5419	53	3	4.5112	5.4719	78	2	29.2344	47.2421	251	5	36.4286	12.1637	108	20	75.7656	4.894	110	68	0.2203
WK_Scan1.qptiff - resolution #1	3a412de2-86cf-4e6c-8960-caa762e3f4d8	Cell			Annotation	Polygon	1421.9	9520.6	17.5	17.9499	0.6825	6.3516	4.6148	0.4893	79.3056	5710	18.3231	138	53	85	3.6528	263	1.3338	11	2	9	17.6528	1271	3.7006	30	13	17	32.875	2367	9.0553	55	23	32	73.3194	5279	3.258	81	69	12	44.5	26.962	0.7692	9.9519	5.9983	0.828	59.1703	26.3138	138	9	4.1429	1.3792	11	2	15.9615	4.551	30	8	36.8681	10.4772	72	23	74.3407	3.3678	85	69	45.9909	22.0909	95	9	4.4636	1.318	9	3	14.8545	4.7271	29	8	39.4818	10.5567	72	24	75.0091	3.2833	85	70	0.3893
WK_Scan1.qptiff - resolution #1	d2583138-ba75-4800-b231-947dfd91d8fa	Cell		14 IGM	Annotation	Polygon	1430.5	9521.6	39.25	28.8677	0.5919	9.9834	6.5628	0.8388	103.5215	16874	38.2373	191	39	152	8.8037	1435	6.1653	56	3	53	133.6258	21781	89.0013	254	12	242	45.8344	7471	12.1214	90	28	62	79.7485	12999	6.3928	103	72	31	94.75	39.7539	0.7534	14.091	9.9481	0.7021	64.456	45.5518	191	4	7.5337	5.384	56	2	92.5363	90.484	254	9	47.4585	13.6401	96	23	79.0829	7.0684	107	68	35.9013	24.3308	93	4	6.6054	4.5258	46	2	62.5022	79.2003	254	9	48.6457	14.5632	96	23	78.5964	7.5007	107	68	0.4152
WK_Scan1.qptiff - resolution #1	359aed61-33dd-4512-ad26-53eb3c0fbe5b	Cell			Annotation	Polygon	1388.2	9523	38.75	24.0115	0.8446	8.4683	6.7421	0.2916	101.3899	16121	29.777	195	50	145	5.4465	866	2.0887	15	3	12	58.9434	9372	53.0967	242	12	230	45.6101	7252	12.7274	87	31	56	82.6855	13147	4.9095	98	76	22	138.75	45.9122	0.8272	15.6645	12.4061	0.6449	43.6875	42.361	195	2	5.1982	2.1744	16	1	58.9036	63.0206	252	4	45.4036	14.7763	106	15	82.4375	5.9192	113	70	20.808	17.5851	71	2	5.0998	2.2023	16	1	58.8878	66.6085	252	4	45.3217	15.528	106	15	82.3391	6.2777	113	70	0.2775
WK_Scan1.qptiff - resolution #1	9c2f71c8-a0a3-4eaa-992d-c1d14699130d	Cell			Annotation	Polygon	1453.9	9521.7	24.5	18.2211	0.9273	6.7514	4.6601	0.7327	54.13	5413	13.7273	90	25	65	14.9	1490	11.1006	66	4	62	47.41	4741	33.1248	221	12	209	44.38	4438	13.5451	88	31	57	87.04	8704	4.5967	105	81	24	67	33.0842	0.7692	12.0073	8.3434	0.7291	29.8132	21.4781	90	4	15.1099	13.3668	91	3	48.3333	41.1367	248	8	61.8278	29.9727	180	31	93.1282	10.8503	140	81	15.7572	8.8626	41	4	15.2312	14.546	91	3	48.8671	45.2078	248	8	71.9133	32.1833	180	35	96.6474	11.8325	140	83	0.3606
WK_Scan1.qptiff - resolution #1	c5e6e0b4-0388-4cc4-b978-bd6bc2a89f1d	Cell		14 EGM	Annotation	Polygon	1440.9	9526.6	46.5	34.0861	0.5029	13.0597	6.1834	0.9149	76.9624	14315	38.0627	229	25	204	5.9301	1103	4.0122	26	1	25	45.5484	8472	56.6481	255	6	249	36.4462	6779	9.7332	76	21	55	82.8064	15402	3.0054	91	76	15	164.25	52.3133	0.7542	19.9912	12.8577	0.7972	39.1409	34.1645	229	4	5.1985	3.7617	36	1	44.0061	61.051	255	5	38.5636	12.1519	105	19	82.0106	3.3139	104	72	24.2996	16.6228	75	4	4.9114	3.6229	36	1	43.4008	62.7414	255	5	39.3945	12.8931	105	19	81.6983	3.3794	104	72	0.2796
WK_Scan1.qptiff - resolution #1	eb8b4250-05f1-44a9-b368-3cda0df8d444	Cell			Annotation	Polygon	1462.3	9528.9	27	22.6242	0.6629	8.2388	4.617	0.8522	43.292	4892	9.9118	72	27	45	15.7168	1776	5.0329	50	11	39	19.2655	2177	11.9119	74	10	64	126.3451	14277	21.9658	173	73	100	118.4779	13388	8.3089	134	97	37	145.25	44.9265	0.9043	15.0207	12.621	0.4961	22.372	14.0158	72	3	19.0375	17.4699	166	2	30.7867	46.4437	255	4	117.8038	48.35	205	25	115.7167	17.1827	148	79	17.3742	9.5054	59	3	19.8309	19.209	166	2	33.5391	50.994	255	4	115.7632	52.5477	205	25	115.0571	18.6356	148	79	0.1851
WK_Scan1.qptiff - resolution #1	b34e8caf-62a3-49b9-8c70-95098dee5f3d	Cell			Annotation	Polygon	1413.9	9530	19.25	21.0652	0.5451	7.8778	3.8458	0.9064	43.3625	3469	17.0206	102	18	84	2.675	214	0.8233	5	1	4	14.775	1182	5.1262	32	7	25	26.825	2146	7.5015	45	17	28	72.175	5774	2.6518	77	68	9	105.75	39.4324	0.8546	14.4445	10.1063	0.7135	16.8829	17.6619	102	2	4.3653	7.9869	101	1	24.9977	39.4701	245	5	31.4145	10.8034	75	15	73.9578	4.3522	94	67	10.7781	10.8824	59	2	4.755	8.8075	101	1	27.3545	43.3862	245	5	32.4726	11.1739	75	15	74.3689	4.562	94	67	0.1827
WK_Scan1.qptiff - resolution #1	1145e899-3b20-4de5-88e5-1d1562822cdb	Cell			Annotation	Polygon	1373	9530	41.5	28.8573	0.6262	11.1123	6.3201	0.8491	61.6805	10424	16.405	112	28	84	10.574	1787	5.3057	36	4	32	16.0355	2710	7.4967	51	8	43	104.8817	17725	53.7699	208	43	165	104.7101	17696	18.5464	140	81	59	153.75	49.8251	0.7783	16.8196	12.5346	0.6764	31.1718	22.994	112	3	13.316	6.1059	36	2	11.4959	5.7502	51	4	139.3274	63.8339	251	21	116.6872	22.5726	158	74	19.6629	11.9507	81	3	14.3504	6.073	26	2	9.7835	3.7032	46	4	152.3214	62.5372	251	21	121.2054	22.3201	158	74	0.27
WK_Scan1.qptiff - resolution #1	3a9b36c0-1e09-434f-a718-f163c8821c92	Cell			Annotation	Polygon	1430.7	9529.4	12.25	13.4841	0.8467	5.2943	3.2981	0.7645	71.5185	3862	21.3751	132	40	92	4.1481	224	1.1395	7	2	5	15.1667	819	3.8596	24	10	14	41.5185	2242	9.6422	69	29	40	75.1111	4056	3.805	86	70	16	46.75	26.0838	0.8635	9.4421	6	0.7313	41.2031	24.1307	132	5	4.2708	1.2019	9	2	28.6823	41.1258	254	8	40.1927	8.25	69	26	74.875	3.2384	86	69	29.3406	11.4481	53	5	4.3188	1.2261	9	2	33.971	47.4557	254	8	39.6739	7.6131	57	26	74.7826	2.9981	84	69	0.2597
WK_Scan1.qptiff - resolution #1	099d649e-0da0-4624-8fd5-a864d856ba0b	Cell			Annotation	Polygon	1400.5	9528.2	15	15.2077	0.815	6.0138	2.8368	0.8727	133.875	8568	50.3176	235	50	185	4.3594	279	0.949	6	2	4	22	1408	5.768	34	11	23	41.9531	2685	9.4002	63	24	39	79.5469	5091	2.5754	86	74	12	94.75	36.6529	0.8863	12.4023	10.1045	0.4158	38.0026	51.0343	235	2	3.5302	0.9959	7	2	14.3858	10.9369	85	5	35.6404	9.0971	67	19	76.8451	3.267	88	70	18.6467	19.7436	89	2	3.3628	0.9197	7	2	12.8486	11.0949	85	5	34.3659	8.4971	67	19	76.2997	3.1202	88	70	0.1527
WK_Scan1.qptiff - resolution #1	3a7aeac2-a858-44d6-bf2b-72a5340ea2c1	Cell		14 IGM	Annotation	Polygon	1422.5	9530.6	15	14.4319	0.905	5.4166	3.5	0.7667	98.4355	6103	48.9589	245	41	204	9.5	589	7.0496	45	5	40	208.0968	12902	56.9059	254	67	187	49.7097	3082	7.3046	73	36	37	82.8548	5137	3.5429	93	75	18	59	29.6238	0.8449	11.0836	7.8377	0.677	38	45.3088	245	4	7.0753	6.4086	51	2	98.0251	87.4042	254	8	43.8912	13.9617	100	16	78.6067	6.3461	108	67	16.8305	14.4204	53	4	6.226	5.9596	51	2	59.4689	58.6962	254	8	41.8531	15.1328	100	16	77.1186	6.444	108	67	0.2449
WK_Scan1.qptiff - resolution #1	e9a0207b-f487-4868-8b7a-92b0f0d6b708	Cell			Annotation	Polygon	1391	9531.7	10	12.2632	0.8356	4.3518	3.0667	0.764	41.1905	1730	13.6064	78	18	60	4.8571	204	1.2797	8	3	5	57.0952	2398	42.5457	161	15	146	45.5952	1915	11.236	68	28	40	82.881	3481	3.9087	91	77	14	69.5	31.8737	0.8597	11.9685	7.9848	0.7045	14.9462	17.1129	78	2	4.0323	2.1714	15	1	25.2975	31.6583	169	4	36.2294	17.6361	86	14	78.6846	6.4814	107	69	10.2954	12.981	72	2	3.8861	2.2642	15	1	19.6624	25.5795	169	4	34.5696	18.0576	86	14	77.9409	6.5681	107	69	0.1414
WK_Scan1.qptiff - resolution #1	dc1df767-828d-441d-b364-e6c1ce4e470b	Cell			Annotation	Polygon	1452.4	9534.2	49.25	25.5069	0.9513	8.3837	7.5678	0.3634	53.9296	10732	10.2398	94	31	63	13.4824	2683	7.1187	57	6	51	25.5276	5080	23.265	157	10	147	102.1357	20325	34.478	197	54	143	107.6231	21417	11.346	136	89	47	147.75	46.0847	0.8742	17.1867	10.457	0.7857	27.5245	20.4092	94	4	16.2462	8.9089	65	3	21.5784	20.3297	157	7	127.57	53.0169	212	31	116.4688	19.955	152	79	14.1878	6.577	41	4	17.6421	9.3917	65	3	19.5838	18.3846	140	7	140.4162	56.0549	212	31	120.9365	21.8025	152	79	0.3262
WK_Scan1.qptiff - resolution #1	617c2c37-d0d8-4084-a820-96b9041a7836	Cell		14 EGM	Annotation	Polygon	1432.3	9537.4	20.5	16.8441	0.908	5.9479	4.3676	0.6983	95.0345	8268	26.4441	159	49	110	17.8391	1552	17.8709	91	4	87	177.5632	15448	74.0285	255	50	205	52.5632	4573	15.1923	102	33	69	83.4483	7260	7.9178	109	73	36	90.5	35.7656	0.8891	12.5336	9.8479	0.5446	32.1068	39.4887	159	2	10.2329	13.1225	91	2	76.126	86.462	255	5	45.5014	13.3018	102	26	77.7206	7.0265	109	68	12.4137	14.1091	65	2	7.8525	10.1624	76	2	44.3813	62.2825	255	5	43.2914	11.8443	100	26	75.9281	5.6468	108	68	0.2253
WK_Scan1.qptiff - resolution #1	e3c2782f-f116-4c6e-8951-7e02dbe2e1c7	Cell			Annotation	Polygon	1377	9539.5	32.75	30.1737	0.452	12.0158	5.4351	0.9091	61.6522	8508	18.8229	124	34	90	17.1522	2367	14.6337	92	4	88	57.4493	7928	49.2558	244	9	235	79.7899	11011	51.5513	224	32	192	96.6812	13342	18.5193	149	78	71	119.25	46.9466	0.6799	18.3276	8.7704	0.9032	33.9499	22.7686	124	3	15.9958	18.3633	179	2	36.547	44.0988	244	4	92.2839	71.2244	255	21	100.4196	25.6459	166	73	22.739	12.187	58	3	15.5279	19.673	179	2	28.088	38.8245	240	4	97.3402	77.2793	255	21	101.9325	27.9017	166	73	0.2813
