"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"487","Granular Cell","Efferent VSMC","Lama5","ITGA1_ITGB1",0.0141388040874675,0,"LAMA5_ITGA1_ITGB1","Lama5  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"488","Afferent VSMC","Efferent VSMC","Lama5","ITGA1_ITGB1",0.014322864602078,0,"LAMA5_ITGA1_ITGB1","Lama5  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"489","Granular Cell","EG Mesangial Cell","Lama5","ITGA1_ITGB1",0.024894015948431,0,"LAMA5_ITGA1_ITGB1","Lama5  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"490","Afferent VSMC","EG Mesangial Cell","Lama5","ITGA1_ITGB1",0.0252145080220195,0,"LAMA5_ITGA1_ITGB1","Lama5  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"491","Granular Cell","Granular Cell","Lama5","ITGA1_ITGB1",0.00807426369358321,0,"LAMA5_ITGA1_ITGB1","Lama5  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"492","Afferent VSMC","Granular Cell","Lama5","ITGA1_ITGB1",0.0081800304168327,0,"LAMA5_ITGA1_ITGB1","Lama5  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"493","Granular Cell","Afferent VSMC","Lama5","ITGA1_ITGB1",0.0230316060364237,0,"LAMA5_ITGA1_ITGB1","Lama5  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"494","Afferent VSMC","Afferent VSMC","Lama5","ITGA1_ITGB1",0.0233286945933627,0,"LAMA5_ITGA1_ITGB1","Lama5  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"495","Granular Cell","IG Mesangial Cell","Lama5","ITGA1_ITGB1",0.0285132725834831,0,"LAMA5_ITGA1_ITGB1","Lama5  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"496","Afferent VSMC","IG Mesangial Cell","Lama5","ITGA1_ITGB1",0.0288789799371434,0,"LAMA5_ITGA1_ITGB1","Lama5  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"497","Granular Cell","TAL B","Lama5","ITGA1_ITGB1",0.0085729040161423,0,"LAMA5_ITGA1_ITGB1","Lama5  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"498","Afferent VSMC","TAL B","Lama5","ITGA1_ITGB1",0.00868514535748331,0,"LAMA5_ITGA1_ITGB1","Lama5  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"499","TAL A","Pericyte","Lamb1","ITGA1_ITGB1",0.0509269816841076,0,"LAMB1_ITGA1_ITGB1","Lamb1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"500","TAL B","Pericyte","Lamb1","ITGA1_ITGB1",0.0664295321972715,0,"LAMB1_ITGA1_ITGB1","Lamb1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"501","MD","Pericyte","Lamb1","ITGA1_ITGB1",0.0174074604786148,0,"LAMB1_ITGA1_ITGB1","Lamb1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"502","TAL A","Efferent VSMC","Lamb1","ITGA1_ITGB1",0.0273832108138033,0,"LAMB1_ITGA1_ITGB1","Lamb1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"503","TAL B","Efferent VSMC","Lamb1","ITGA1_ITGB1",0.0359906454010414,0,"LAMB1_ITGA1_ITGB1","Lamb1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"504","TAL A","EG Mesangial Cell","Lamb1","ITGA1_ITGB1",0.0477255537588466,0,"LAMB1_ITGA1_ITGB1","Lamb1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"505","TAL B","EG Mesangial Cell","Lamb1","ITGA1_ITGB1",0.0623175555432259,0,"LAMB1_ITGA1_ITGB1","Lamb1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"506","MD","EG Mesangial Cell","Lamb1","ITGA1_ITGB1",0.0162770351263938,0,"LAMB1_ITGA1_ITGB1","Lamb1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"507","TAL A","Granular Cell","Lamb1","ITGA1_ITGB1",0.0157283958263475,0,"LAMB1_ITGA1_ITGB1","Lamb1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"508","TAL B","Granular Cell","Lamb1","ITGA1_ITGB1",0.0207505021218399,0,"LAMB1_ITGA1_ITGB1","Lamb1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"509","TAL A","Afferent VSMC","Lamb1","ITGA1_ITGB1",0.0442325180650228,0,"LAMB1_ITGA1_ITGB1","Lamb1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"510","TAL B","Afferent VSMC","Lamb1","ITGA1_ITGB1",0.0578213779992759,0,"LAMB1_ITGA1_ITGB1","Lamb1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"511","MD","Afferent VSMC","Lamb1","ITGA1_ITGB1",0.0150493427134589,0.01,"LAMB1_ITGA1_ITGB1","Lamb1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"512","TAL A","IG Mesangial Cell","Lamb1","ITGA1_ITGB1",0.0544787568573981,0,"LAMB1_ITGA1_ITGB1","Lamb1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"513","TAL B","IG Mesangial Cell","Lamb1","ITGA1_ITGB1",0.0709816315702373,0,"LAMB1_ITGA1_ITGB1","Lamb1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"514","MD","IG Mesangial Cell","Lamb1","ITGA1_ITGB1",0.0186674816643,0,"LAMB1_ITGA1_ITGB1","Lamb1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"515","TAL A","TAL B","Lamb1","ITGA1_ITGB1",0.0166917761758502,0,"LAMB1_ITGA1_ITGB1","Lamb1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"516","TAL B","TAL B","Lamb1","ITGA1_ITGB1",0.0220146115152617,0,"LAMB1_ITGA1_ITGB1","Lamb1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"517","Afferent VSMC","Pericyte","Lamb2","ITGA1_ITGB1",0.00514022557228129,0,"LAMB2_ITGA1_ITGB1","Lamb2  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"518","Afferent VSMC","Efferent VSMC","Lamb2","ITGA1_ITGB1",0.00270357775850102,0,"LAMB2_ITGA1_ITGB1","Lamb2  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"519","Afferent VSMC","EG Mesangial Cell","Lamb2","ITGA1_ITGB1",0.00480253020549347,0,"LAMB2_ITGA1_ITGB1","Lamb2  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"520","Afferent VSMC","Granular Cell","Lamb2","ITGA1_ITGB1",0.00153629194709424,0,"LAMB2_ITGA1_ITGB1","Lamb2  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"521","Afferent VSMC","Afferent VSMC","Lamb2","ITGA1_ITGB1",0.00443639717304257,0,"LAMB2_ITGA1_ITGB1","Lamb2  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"522","Afferent VSMC","IG Mesangial Cell","Lamb2","ITGA1_ITGB1",0.00551728140015302,0,"LAMB2_ITGA1_ITGB1","Lamb2  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"523","Afferent VSMC","TAL B","Lamb2","ITGA1_ITGB1",0.00163183259042154,0,"LAMB2_ITGA1_ITGB1","Lamb2  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"524","Pericyte","Pericyte","Lamc1","ITGA1_ITGB1",0.0250317318031339,0,"LAMC1_ITGA1_ITGB1","Lamc1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"525","Granular Cell","Pericyte","Lamc1","ITGA1_ITGB1",0.0164030460702751,0,"LAMC1_ITGA1_ITGB1","Lamc1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"526","Afferent VSMC","Pericyte","Lamc1","ITGA1_ITGB1",0.0242009606567329,0,"LAMC1_ITGA1_ITGB1","Lamc1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"527","TAL B","Pericyte","Lamc1","ITGA1_ITGB1",0.0129566156948747,0,"LAMC1_ITGA1_ITGB1","Lamc1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"528","Pericyte","Efferent VSMC","Lamc1","ITGA1_ITGB1",0.0132917895107256,0,"LAMC1_ITGA1_ITGB1","Lamc1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"529","Afferent VSMC","Efferent VSMC","Lamc1","ITGA1_ITGB1",0.0128455184778613,0,"LAMC1_ITGA1_ITGB1","Lamc1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"530","Pericyte","EG Mesangial Cell","Lamc1","ITGA1_ITGB1",0.0234179928716303,0,"LAMC1_ITGA1_ITGB1","Lamc1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"531","Granular Cell","EG Mesangial Cell","Lamc1","ITGA1_ITGB1",0.0153368284376009,0,"LAMC1_ITGA1_ITGB1","Lamc1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"532","Afferent VSMC","EG Mesangial Cell","Lamc1","ITGA1_ITGB1",0.0226395359977366,0,"LAMC1_ITGA1_ITGB1","Lamc1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"533","TAL B","EG Mesangial Cell","Lamc1","ITGA1_ITGB1",0.0121116616346029,0,"LAMC1_ITGA1_ITGB1","Lamc1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"534","Pericyte","Afferent VSMC","Lamc1","ITGA1_ITGB1",0.021663556193932,0,"LAMC1_ITGA1_ITGB1","Lamc1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"535","Granular Cell","Afferent VSMC","Lamc1","ITGA1_ITGB1",0.0141790288009912,0,"LAMC1_ITGA1_ITGB1","Lamc1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"536","Afferent VSMC","Afferent VSMC","Lamc1","ITGA1_ITGB1",0.0209421693517492,0,"LAMC1_ITGA1_ITGB1","Lamc1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"537","TAL B","Afferent VSMC","Lamc1","ITGA1_ITGB1",0.0111945665400807,0,"LAMC1_ITGA1_ITGB1","Lamc1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"538","Pericyte","IG Mesangial Cell","Lamc1","ITGA1_ITGB1",0.0268285597402092,0,"LAMC1_ITGA1_ITGB1","Lamc1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"539","Granular Cell","IG Mesangial Cell","Lamc1","ITGA1_ITGB1",0.0175916653823632,0,"LAMC1_ITGA1_ITGB1","Lamc1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"540","Afferent VSMC","IG Mesangial Cell","Lamc1","ITGA1_ITGB1",0.0259397407910783,0,"LAMC1_ITGA1_ITGB1","Lamc1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"541","TAL B","IG Mesangial Cell","Lamc1","ITGA1_ITGB1",0.0138990242178266,0,"LAMC1_ITGA1_ITGB1","Lamc1  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"542","Pericyte","Pericyte","Lamc3","ITGA1_ITGB1",0.0816822712922182,0,"LAMC3_ITGA1_ITGB1","Lamc3  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"543","Efferent VSMC","Pericyte","Lamc3","ITGA1_ITGB1",0.031142090184528,0,"LAMC3_ITGA1_ITGB1","Lamc3  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"544","Pericyte","Efferent VSMC","Lamc3","ITGA1_ITGB1",0.0445881798245775,0,"LAMC3_ITGA1_ITGB1","Lamc3  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"545","Efferent VSMC","Efferent VSMC","Lamc3","ITGA1_ITGB1",0.0165851246283522,0,"LAMC3_ITGA1_ITGB1","Lamc3  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"546","Pericyte","EG Mesangial Cell","Lamc3","ITGA1_ITGB1",0.0767037249977709,0,"LAMC3_ITGA1_ITGB1","Lamc3  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"547","Efferent VSMC","EG Mesangial Cell","Lamc3","ITGA1_ITGB1",0.0291462063941402,0,"LAMC3_ITGA1_ITGB1","Lamc3  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"548","Pericyte","Granular Cell","Lamc3","ITGA1_ITGB1",0.0258048861470657,0,"LAMC3_ITGA1_ITGB1","Lamc3  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"549","Efferent VSMC","Granular Cell","Lamc3","ITGA1_ITGB1",0.00948137834562322,0.01,"LAMC3_ITGA1_ITGB1","Lamc3  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"550","Pericyte","Afferent VSMC","Lamc3","ITGA1_ITGB1",0.0712484606681358,0,"LAMC3_ITGA1_ITGB1","Lamc3  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"551","Efferent VSMC","Afferent VSMC","Lamc3","ITGA1_ITGB1",0.0269744752181797,0,"LAMC3_ITGA1_ITGB1","Lamc3  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"552","Pericyte","IG Mesangial Cell","Lamc3","ITGA1_ITGB1",0.0871819618972318,0,"LAMC3_ITGA1_ITGB1","Lamc3  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"553","Efferent VSMC","IG Mesangial Cell","Lamc3","ITGA1_ITGB1",0.0333625229443445,0,"LAMC3_ITGA1_ITGB1","Lamc3  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"554","Pericyte","TAL B","Lamc3","ITGA1_ITGB1",0.0273683003358269,0,"LAMC3_ITGA1_ITGB1","Lamc3  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"555","Efferent VSMC","TAL B","Lamc3","ITGA1_ITGB1",0.0100660356555955,0.01,"LAMC3_ITGA1_ITGB1","Lamc3  - (Itga1+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"556","Pericyte","TAL B","Lama2","ITGA6_ITGB1",0.0409441312434475,0,"LAMA2_ITGA6_ITGB1","Lama2  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"557","Efferent VSMC","TAL B","Lama2","ITGA6_ITGB1",0.00804456787209069,0,"LAMA2_ITGA6_ITGB1","Lama2  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"558","EG Mesangial Cell","TAL B","Lama2","ITGA6_ITGB1",0.00731757357422065,0,"LAMA2_ITGA6_ITGB1","Lama2  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"559","Pericyte","TAL B","Lama4","ITGA6_ITGB1",0.0070852493109094,0,"LAMA4_ITGA6_ITGB1","Lama4  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"560","Efferent VSMC","TAL B","Lama4","ITGA6_ITGB1",0.00675542216103613,0,"LAMA4_ITGA6_ITGB1","Lama4  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"561","Granular Cell","TAL B","Lama4","ITGA6_ITGB1",0.00637692051248965,0,"LAMA4_ITGA6_ITGB1","Lama4  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"562","Afferent VSMC","TAL B","Lama4","ITGA6_ITGB1",0.0069496579967358,0,"LAMA4_ITGA6_ITGB1","Lama4  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"563","Granular Cell","TAL B","Lama5","ITGA6_ITGB1",0.00661366723425843,0,"LAMA5_ITGA6_ITGB1","Lama5  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"564","Afferent VSMC","TAL B","Lama5","ITGA6_ITGB1",0.00670043049386639,0,"LAMA5_ITGA6_ITGB1","Lama5  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"565","TAL A","TAL B","Lamb1","ITGA6_ITGB1",0.0129012111157703,0,"LAMB1_ITGA6_ITGB1","Lamb1  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"566","TAL B","TAL B","Lamb1","ITGA6_ITGB1",0.0170362168070985,0,"LAMB1_ITGA6_ITGB1","Lamb1  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"567","MD","TAL B","Lamb1","ITGA6_ITGB1",0.00429648744568524,0.01,"LAMB1_ITGA6_ITGB1","Lamb1  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"568","Afferent VSMC","TAL B","Lamb2","ITGA6_ITGB1",0.00125688533034966,0,"LAMB2_ITGA6_ITGB1","Lamb2  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"569","Pericyte","TAL B","Lamc1","ITGA6_ITGB1",0.00621461990484391,0,"LAMC1_ITGA6_ITGB1","Lamc1  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"570","Granular Cell","TAL B","Lamc1","ITGA6_ITGB1",0.00404546451138305,0,"LAMC1_ITGA6_ITGB1","Lamc1  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"571","Afferent VSMC","TAL B","Lamc1","ITGA6_ITGB1",0.00600451842890116,0,"LAMC1_ITGA6_ITGB1","Lamc1  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"572","IG Mesangial Cell","TAL B","Lamc1","ITGA6_ITGB1",0.00134951918128877,0.02,"LAMC1_ITGA6_ITGB1","Lamc1  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"573","TAL B","TAL B","Lamc1","ITGA6_ITGB1",0.00318706230655462,0.01,"LAMC1_ITGA6_ITGB1","Lamc1  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"574","Pericyte","TAL B","Lamc3","ITGA6_ITGB1",0.0212054709622486,0,"LAMC3_ITGA6_ITGB1","Lamc3  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"575","Efferent VSMC","TAL B","Lamc3","ITGA6_ITGB1",0.00776823486608341,0,"LAMC3_ITGA6_ITGB1","Lamc3  - (Itga6+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"576","Pericyte","Efferent VSMC","Lama2","ITGA7_ITGB1",0.074964366779807,0,"LAMA2_ITGA7_ITGB1","Lama2  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"577","Efferent VSMC","Efferent VSMC","Lama2","ITGA7_ITGB1",0.0151608835167592,0,"LAMA2_ITGA7_ITGB1","Lama2  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"578","EG Mesangial Cell","Efferent VSMC","Lama2","ITGA7_ITGB1",0.0137997285271345,0,"LAMA2_ITGA7_ITGB1","Lama2  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"579","Pericyte","Afferent VSMC","Lama2","ITGA7_ITGB1",0.0759794089581962,0,"LAMA2_ITGA7_ITGB1","Lama2  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"580","Efferent VSMC","Afferent VSMC","Lama2","ITGA7_ITGB1",0.015379629904599,0,"LAMA2_ITGA7_ITGB1","Lama2  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"581","EG Mesangial Cell","Afferent VSMC","Lama2","ITGA7_ITGB1",0.0139991148713672,0,"LAMA2_ITGA7_ITGB1","Lama2  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"582","Pericyte","Efferent VSMC","Lama4","ITGA7_ITGB1",0.0133643742211297,0,"LAMA4_ITGA7_ITGB1","Lama4  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"583","Efferent VSMC","Efferent VSMC","Lama4","ITGA7_ITGB1",0.0127459982672665,0,"LAMA4_ITGA7_ITGB1","Lama4  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"584","Granular Cell","Efferent VSMC","Lama4","ITGA7_ITGB1",0.0120359160733056,0,"LAMA4_ITGA7_ITGB1","Lama4  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"585","Afferent VSMC","Efferent VSMC","Lama4","ITGA7_ITGB1",0.0131102051192855,0,"LAMA4_ITGA7_ITGB1","Lama4  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"586","Pericyte","Afferent VSMC","Lama4","ITGA7_ITGB1",0.0135575567918745,0,"LAMA4_ITGA7_ITGB1","Lama4  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"587","Efferent VSMC","Afferent VSMC","Lama4","ITGA7_ITGB1",0.0129303593340746,0,"LAMA4_ITGA7_ITGB1","Lama4  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"588","Granular Cell","Afferent VSMC","Lama4","ITGA7_ITGB1",0.012210133373871,0,"LAMA4_ITGA7_ITGB1","Lama4  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"589","Afferent VSMC","Afferent VSMC","Lama4","ITGA7_ITGB1",0.0132997631909028,0,"LAMA4_ITGA7_ITGB1","Lama4  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"590","Granular Cell","Efferent VSMC","Lama5","ITGA7_ITGB1",0.0124801173363071,0,"LAMA5_ITGA7_ITGB1","Lama5  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"591","Afferent VSMC","Efferent VSMC","Lama5","ITGA7_ITGB1",0.0126428617955382,0,"LAMA5_ITGA7_ITGB1","Lama5  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"592","Granular Cell","Afferent VSMC","Lama5","ITGA7_ITGB1",0.0126606819584378,0,"LAMA5_ITGA7_ITGB1","Lama5  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"593","Afferent VSMC","Afferent VSMC","Lama5","ITGA7_ITGB1",0.0128257504529112,0,"LAMA5_ITGA7_ITGB1","Lama5  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"594","TAL A","Efferent VSMC","Lamb1","ITGA7_ITGB1",0.0242089174195025,0,"LAMB1_ITGA7_ITGB1","Lamb1  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"595","TAL B","Efferent VSMC","Lamb1","ITGA7_ITGB1",0.0318512436684895,0,"LAMB1_ITGA7_ITGB1","Lamb1  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"596","MD","Efferent VSMC","Lamb1","ITGA7_ITGB1",0.00812436434196209,0,"LAMB1_ITGA7_ITGB1","Lamb1  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"597","TAL A","Afferent VSMC","Lamb1","ITGA7_ITGB1",0.0245549569690283,0,"LAMB1_ITGA7_ITGB1","Lamb1  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"598","TAL B","Afferent VSMC","Lamb1","ITGA7_ITGB1",0.0323029055033681,0,"LAMB1_ITGA7_ITGB1","Lamb1  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"599","MD","Afferent VSMC","Lamb1","ITGA7_ITGB1",0.00824243513387598,0,"LAMB1_ITGA7_ITGB1","Lamb1  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"600","Afferent VSMC","Efferent VSMC","Lamb2","ITGA7_ITGB1",0.00238316597128378,0,"LAMB2_ITGA7_ITGB1","Lamb2  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"601","Afferent VSMC","Afferent VSMC","Lamb2","ITGA7_ITGB1",0.00241800374986774,0,"LAMB2_ITGA7_ITGB1","Lamb2  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"602","Pericyte","Efferent VSMC","Lamc1","ITGA7_ITGB1",0.011731287430311,0,"LAMC1_ITGA7_ITGB1","Lamc1  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"603","Granular Cell","Efferent VSMC","Lamc1","ITGA7_ITGB1",0.00765141569547447,0,"LAMC1_ITGA7_ITGB1","Lamc1  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"604","Afferent VSMC","Efferent VSMC","Lamc1","ITGA7_ITGB1",0.011336808181449,0,"LAMC1_ITGA7_ITGB1","Lamc1  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"605","IG Mesangial Cell","Efferent VSMC","Lamc1","ITGA7_ITGB1",0.00255859531034336,0,"LAMC1_ITGA7_ITGB1","Lamc1  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"606","TAL B","Efferent VSMC","Lamc1","ITGA7_ITGB1",0.00603250555972926,0,"LAMC1_ITGA7_ITGB1","Lamc1  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"607","Pericyte","Afferent VSMC","Lamc1","ITGA7_ITGB1",0.0119011484133232,0,"LAMC1_ITGA7_ITGB1","Lamc1  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"608","Granular Cell","Afferent VSMC","Lamc1","ITGA7_ITGB1",0.00776266695173536,0,"LAMC1_ITGA7_ITGB1","Lamc1  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
"609","Afferent VSMC","Afferent VSMC","Lamc1","ITGA7_ITGB1",0.0115010238471398,0,"LAMC1_ITGA7_ITGB1","Lamc1  - (Itga7+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512"
